ID,REC.WAV,TEXT,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,label
subject 29_happiness_sentence 4,subject 29_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.6466740369796753,0.3394854068756103,0.3817044496536255,happiness
subject 29_happiness_sentence 5,subject 29_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.8461604118347168,0.3913755416870117,0.4037747383117676,happiness
subject 29_sadness_sentence 1,subject 29_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.3795049786567688,-0.5842381715774536,-0.3198534250259399,sadness
subject 29_sadness_sentence 2,subject 29_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.5627989768981934,-0.1898309588432312,-0.0983498096466064,sadness
subject 29_sadness_sentence 3,subject 29_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.02984219789505,-0.3011649847030639,-0.1063404083251953,sadness
subject 29_sadness_sentence 4,subject 29_sadness_sentence 4.wav,I still loved him,0.3123333333333333,-0.3653333333333333,-0.06,-0.0406391024589538,-0.6154399514198303,-0.3623186349868774,sadness
subject 29_sadness_sentence 5,subject 29_sadness_sentence 5.wav,He was my life,0.4823333333333333,0.049,0.4013333333333334,0.0901926755905151,-0.353082537651062,-0.1659350991249084,sadness
subject 29_surprise_sentence 1,subject 29_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.4388578534126282,0.2860894203186035,0.301741361618042,surprise
subject 29_surprise_sentence 2,subject 29_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.5387977361679077,0.3643689155578613,0.3751596212387085,surprise
subject 29_surprise_sentence 3,subject 29_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.3202892541885376,-0.1505485773086547,0.0247740745544433,surprise
subject 29_surprise_sentence 4,subject 29_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1668832898139953,-0.0879489183425903,0.03748619556427,surprise
subject 29_surprise_sentence 5,subject 29_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.0713336467742919,0.1599237918853759,0.2086877822875976,surprise
subject 2_anger_sentence 1,subject 2_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.3310794234275818,0.0742480754852294,0.0631477832794189,anger
subject 2_anger_sentence 2,subject 2_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.3817541599273681,-0.0198606848716735,0.0616222620010376,anger
subject 2_anger_sentence 3,subject 2_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.3990049958229065,0.0137202739715576,0.1694130897521972,anger
subject 2_anger_sentence 4,subject 2_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.144671618938446,-0.1957458853721618,-0.0313588380813598,anger
subject 2_anger_sentence 5,subject 2_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2292348742485046,0.1590436697006225,0.282260537147522,anger
subject 2_disgust_sentence 1,subject 2_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.3816417455673218,-0.5310614705085754,-0.3200675249099731,disgust
subject 2_disgust_sentence 2,subject 2_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.3470639586448669,-0.5336997509002686,-0.3447574377059936,disgust
subject 2_disgust_sentence 3,subject 2_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.1899325251579284,-0.1699049472808838,-0.0480191111564636,disgust
subject 2_disgust_sentence 4,subject 2_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-1.0,-0.0587161779403686,0.0649691820144653,disgust
subject 2_disgust_sentence 5,subject 2_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.8786172866821289,-0.0875134468078613,0.073526382446289,disgust
subject 2_fear_sentence 1,subject 2_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.4289315342903137,-0.7355519533157349,-0.5259038805961609,fear
subject 2_fear_sentence 2,subject 2_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1853694319725036,-0.4229428172111511,-0.2797292470932007,fear
subject 2_fear_sentence 3,subject 2_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.6848738193511963,-0.0540122985839843,0.0255990028381347,fear
subject 2_fear_sentence 4,subject 2_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.648979663848877,0.6190553903579712,0.6128933429718018,fear
subject 2_fear_sentence 5,subject 2_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.7480175495147705,0.1352261304855346,0.2516063451766968,fear
subject 2_happiness_sentence 1,subject 2_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.4960967302322387,0.6426537036895752,0.6989133358001709,happiness
subject 2_happiness_sentence 2,subject 2_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.1335638761520385,0.113878846168518,0.1806697845458984,happiness
subject 2_happiness_sentence 3,subject 2_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.3232284784317016,0.4794557094573974,0.3765699863433838,happiness
subject 2_happiness_sentence 4,subject 2_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.4820187091827392,0.5461562871932983,0.5815937519073486,happiness
subject 2_happiness_sentence 5,subject 2_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.2942069768905639,0.2067224979400634,0.3282927274703979,happiness
subject 2_sadness_sentence 1,subject 2_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.6665362119674683,-0.9450069665908812,-0.6251282691955566,sadness
subject 2_sadness_sentence 2,subject 2_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.1537451148033142,0.209835410118103,0.2724990844726562,sadness
subject 2_sadness_sentence 3,subject 2_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.1614223718643188,0.0093538761138916,0.109517216682434,sadness
subject 2_sadness_sentence 4,subject 2_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.2326769232749939,-0.5523844957351685,-0.2894840836524963,sadness
subject 2_sadness_sentence 5,subject 2_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.2762057781219482,-0.317408800125122,-0.1143078804016113,sadness
subject 2_surprise_sentence 1,subject 2_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.3275163769721985,0.0837478637695312,0.2274678945541381,surprise
subject 2_surprise_sentence 2,subject 2_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.606765866279602,0.091687798500061,0.1572062969207763,surprise
subject 2_surprise_sentence 3,subject 2_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.3676417469978332,0.0687899589538574,0.2143619060516357,surprise
subject 2_surprise_sentence 4,subject 2_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.2293567657470703,-0.1073223352432251,0.0381828546524047,surprise
subject 2_surprise_sentence 5,subject 2_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,0.4062318801879883,-0.0907777547836303,0.051222801208496,surprise
subject 30_anger_sentence 1,subject 30_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.4291538596153259,-0.1438342332839965,-0.0203484296798706,anger
subject 30_anger_sentence 2,subject 30_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.5376439094543457,-0.1109867095947265,0.0385710000991821,anger
subject 30_anger_sentence 3,subject 30_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.1037675738334655,0.0686457157135009,0.1680662631988525,anger
subject 30_anger_sentence 4,subject 30_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.1770334839820861,-0.0343183875083923,0.0684818029403686,anger
subject 30_anger_sentence 5,subject 30_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2628500461578369,-0.1735079288482666,0.0147597789764404,anger
subject 30_disgust_sentence 1,subject 30_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.5031580924987793,-0.1927589178085327,-0.0658303499221801,disgust
subject 30_disgust_sentence 2,subject 30_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.056319236755371,0.0061862468719482,0.0446113348007202,disgust
subject 30_disgust_sentence 3,subject 30_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.7788455486297607,0.583733320236206,0.6078248023986816,disgust
subject 30_disgust_sentence 4,subject 30_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.7765705585479736,0.1561900377273559,0.2334015369415283,disgust
subject 30_disgust_sentence 5,subject 30_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.8932547569274902,-0.0430035591125488,0.171242356300354,disgust
subject 30_fear_sentence 1,subject 30_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.1160064339637756,0.112476110458374,0.1905518770217895,fear
subject 30_fear_sentence 2,subject 30_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1312869191169738,0.0238842964172363,0.0962715148925781,fear
subject 30_fear_sentence 3,subject 30_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.9318318963050842,0.0595934391021728,0.1055837869644165,fear
subject 30_fear_sentence 4,subject 30_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.5877698659896851,0.0132787227630615,0.0337543487548828,fear
subject 30_fear_sentence 5,subject 30_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.7329102754592896,0.0774056911468505,0.1331391334533691,fear
subject 30_happiness_sentence 1,subject 30_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.8534244298934937,0.2764185667037964,0.353070855140686,happiness
subject 30_happiness_sentence 2,subject 30_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.49114990234375,0.2097392082214355,0.292788028717041,happiness
subject 30_happiness_sentence 3,subject 30_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,-0.0136190056800842,0.1565581560134887,0.2144312858581543,happiness
subject 30_happiness_sentence 4,subject 30_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.1875250339508056,0.1149734258651733,0.1741458177566528,happiness
subject 30_happiness_sentence 5,subject 30_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.8710306882858276,0.2572994232177734,0.3056390285491943,happiness
subject 30_sadness_sentence 1,subject 30_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.4041754603385925,-0.4213237762451172,-0.2231309413909912,sadness
subject 30_sadness_sentence 2,subject 30_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.4809284806251526,-0.3137361407279968,-0.1397576332092285,sadness
subject 30_sadness_sentence 3,subject 30_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.1247908473014831,-0.3419573307037353,-0.1435023546218872,sadness
subject 30_sadness_sentence 4,subject 30_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,0.0532543659210205,-0.3087985515594482,-0.0659573078155517,sadness
subject 30_sadness_sentence 5,subject 30_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,0.0618669986724853,-0.0748420357704162,0.0913282632827758,sadness
subject 30_surprise_sentence 1,subject 30_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.5491651296615601,0.4412024021148681,0.4479360580444336,surprise
subject 30_surprise_sentence 2,subject 30_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.3459527492523193,0.2910665273666382,0.2851300239562988,surprise
subject 30_surprise_sentence 3,subject 30_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.593468427658081,0.2710163593292236,0.3289806842803955,surprise
subject 30_surprise_sentence 4,subject 30_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.2267906069755554,0.0943069458007812,0.146626591682434,surprise
subject 30_surprise_sentence 5,subject 30_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.4166473150253296,-0.0273573398590087,0.0592991113662719,surprise
subject 31_anger_sentence 1,subject 31_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.4130460619926452,0.256699800491333,0.3093825578689575,anger
subject 31_anger_sentence 2,subject 31_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.4151984453201294,0.248071551322937,0.2448312044143676,anger
subject 31_anger_sentence 3,subject 31_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.8449848890304565,0.1841616630554199,0.2349423170089721,anger
subject 31_anger_sentence 4,subject 31_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.1171912550926208,0.3053181171417236,0.3010969161987304,anger
subject 31_anger_sentence 5,subject 31_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2727723717689514,0.1865320205688476,0.2867581844329834,anger
subject 31_disgust_sentence 1,subject 31_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.123707890510559,0.1088855266571044,0.121873140335083,disgust
subject 31_disgust_sentence 2,subject 31_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.0067552328109741,-0.0987219214439392,0.0007861852645874,disgust
subject 31_disgust_sentence 3,subject 31_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.1195335388183593,0.2559597492218017,0.2091138362884521,disgust
subject 31_disgust_sentence 4,subject 31_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.8484309911727905,0.0139824151992797,0.0589567422866821,disgust
subject 31_disgust_sentence 5,subject 31_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.8401511907577515,0.3451197147369385,0.5233707427978516,disgust
subject 31_fear_sentence 1,subject 31_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.0054503083229064,-0.2250148057937622,-0.1589523553848266,fear
subject 31_fear_sentence 2,subject 31_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.0828742384910583,-0.5493056774139404,-0.3804145455360412,fear
subject 31_fear_sentence 3,subject 31_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.8688802123069763,-0.5826696157455444,-0.3869326114654541,fear
subject 31_fear_sentence 4,subject 31_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.5512272119522095,0.4167196750640869,0.3330605030059814,fear
subject 31_fear_sentence 5,subject 31_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.7231152057647705,0.0177760124206542,0.089502215385437,fear
subject 31_happiness_sentence 1,subject 31_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.514155387878418,0.0909961462020874,0.2062463760375976,happiness
subject 31_happiness_sentence 2,subject 31_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.6413838863372803,0.0454921722412109,0.1924853324890136,happiness
subject 31_happiness_sentence 3,subject 31_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.4908676147460937,0.0089026689529418,0.1647281646728515,happiness
subject 31_happiness_sentence 4,subject 31_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.1031206846237182,-0.0152925848960876,0.0552865266799926,happiness
subject 31_happiness_sentence 5,subject 31_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.8680894374847412,0.2909910678863525,0.294312834739685,happiness
subject 31_sadness_sentence 1,subject 31_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.3678298592567444,-0.4690870642662048,-0.2254343628883361,sadness
subject 31_sadness_sentence 2,subject 31_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.4096854329109192,-0.2941133975982666,-0.1307582855224609,sadness
subject 31_sadness_sentence 3,subject 31_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.0920407772064209,-0.3638371229171753,-0.1354421377182006,sadness
subject 31_sadness_sentence 4,subject 31_sadness_sentence 4.wav,I still loved him,0.3123333333333333,-0.3653333333333333,-0.06,0.043526291847229,-0.6264257431030273,-0.3634002208709717,sadness
subject 31_sadness_sentence 5,subject 31_sadness_sentence 5.wav,He was my life,0.4823333333333333,0.049,0.4013333333333334,0.0410689115524292,-0.3916340470314026,-0.1729711890220642,sadness
subject 31_surprise_sentence 1,subject 31_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.2639626264572143,0.0981223583221435,0.1777538061141967,surprise
subject 31_surprise_sentence 2,subject 31_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.2856727838516235,0.1725414991378784,0.2687056064605713,surprise
subject 31_surprise_sentence 3,subject 31_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.4169656634330749,-0.1240785121917724,0.0559462308883667,surprise
subject 31_surprise_sentence 4,subject 31_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1117737889289856,-0.0428933501243591,0.0244574546813964,surprise
subject 31_surprise_sentence 5,subject 31_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.0803812146186828,0.1155672073364257,0.1784205436706543,surprise
subject 32_anger_sentence 1,subject 32_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.6595038175582886,0.4509432315826416,0.4681870937347412,anger
subject 32_anger_sentence 2,subject 32_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.5912107229232788,0.3448729515075683,0.4275726079940796,anger
subject 32_anger_sentence 3,subject 32_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.2427908778190612,0.3304978609085083,0.4483758211135864,anger
subject 32_anger_sentence 4,subject 32_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.0145763754844665,0.3359270095825195,0.4249954223632812,anger
subject 32_anger_sentence 5,subject 32_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.4254152774810791,0.3277392387390136,0.4404367208480835,anger
subject 32_disgust_sentence 1,subject 32_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.5483959913253784,0.0525836944580078,0.2089753150939941,disgust
subject 32_disgust_sentence 2,subject 32_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.1465732455253601,0.2249360084533691,0.2839158773422241,disgust
subject 32_disgust_sentence 3,subject 32_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.0396533012390136,0.4280242919921875,0.4430862665176391,disgust
subject 32_disgust_sentence 4,subject 32_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-1.0,0.4154798984527588,0.5422725677490234,disgust
subject 32_disgust_sentence 5,subject 32_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.2550246715545654,0.0089479684829711,0.178349494934082,disgust
subject 32_fear_sentence 1,subject 32_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.2653751969337463,-0.0381046533584594,0.0590052604675293,fear
subject 32_fear_sentence 2,subject 32_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1891317963600158,0.0933237075805664,0.1400966644287109,fear
subject 32_fear_sentence 3,subject 32_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.7356772422790527,-0.0634787678718566,0.0828667879104614,fear
subject 32_fear_sentence 4,subject 32_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.2495195865631103,0.297523021697998,0.3423571586608886,fear
subject 32_fear_sentence 5,subject 32_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.4887582063674927,0.2658088207244873,0.3241255283355713,fear
subject 32_happiness_sentence 1,subject 32_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,1.0,0.631110668182373,0.6866228580474854,happiness
subject 32_happiness_sentence 2,subject 32_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.9778571128845216,0.729851245880127,0.7193548679351807,happiness
subject 32_happiness_sentence 3,subject 32_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.639911413192749,0.5811798572540283,0.6941595077514648,happiness
subject 32_happiness_sentence 4,subject 32_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.1555049419403076,0.4522652626037597,0.5557684898376465,happiness
subject 32_happiness_sentence 5,subject 32_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.9616003036499025,0.5180315971374512,0.5566577911376953,happiness
subject 32_sadness_sentence 1,subject 32_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.2795798182487488,-0.6374756097793579,-0.3807297945022583,sadness
subject 32_sadness_sentence 2,subject 32_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.6394329071044922,-0.2426469922065735,-0.0861390233039856,sadness
subject 32_sadness_sentence 3,subject 32_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.0255610942840576,-0.0625592470169067,0.1160492897033691,sadness
subject 32_sadness_sentence 4,subject 32_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.1076443791389465,-0.3897701501846313,-0.121919572353363,sadness
subject 32_sadness_sentence 5,subject 32_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.3727030158042907,-0.2361210584640503,0.0311301946640014,sadness
subject 32_surprise_sentence 1,subject 32_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.403502881526947,0.0920913219451904,0.2367584705352783,surprise
subject 32_surprise_sentence 2,subject 32_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.4516367316246032,0.1014741659164428,0.1532385349273681,surprise
subject 32_surprise_sentence 3,subject 32_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.586491584777832,-0.1313174962997436,0.063244342803955,surprise
subject 32_surprise_sentence 4,subject 32_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.3611008524894714,-0.4174313545227051,-0.2050464153289795,surprise
subject 32_surprise_sentence 5,subject 32_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.1960956454277038,-0.1208219528198242,0.0450352430343627,surprise
subject 33_anger_sentence 1,subject 33_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.4819094538688659,0.4800105094909668,0.4893289804458618,anger
subject 33_anger_sentence 2,subject 33_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.5105079412460327,0.1423975229263305,0.2638368606567383,anger
subject 33_anger_sentence 3,subject 33_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.1748282313346862,0.2296370267868042,0.330543041229248,anger
subject 33_anger_sentence 4,subject 33_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.1268605589866638,0.3044767379760742,0.3407011032104492,anger
subject 33_anger_sentence 5,subject 33_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.4623544812202453,-0.1553359031677246,0.01650071144104,anger
subject 33_disgust_sentence 1,subject 33_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.104592740535736,0.1639473438262939,0.2519874572753906,disgust
subject 33_disgust_sentence 2,subject 33_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.1139223575592041,-0.0328320264816284,0.0132719278335571,disgust
subject 33_disgust_sentence 3,subject 33_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.0773630142211914,0.1362028121948242,0.1241050958633422,disgust
subject 33_disgust_sentence 4,subject 33_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.5106213092803955,-0.1724335551261901,-0.0384033918380737,disgust
subject 33_disgust_sentence 5,subject 33_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.5671199560165405,-0.2781332731246948,-0.1095328330993652,disgust
subject 33_fear_sentence 1,subject 33_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.3106910586357116,0.046869158744812,0.0633625984191894,fear
subject 33_fear_sentence 2,subject 33_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.2858647108078003,-0.2037012577056884,-0.1341391801834106,fear
subject 33_fear_sentence 3,subject 33_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.8204697370529175,0.0490440130233764,0.109830617904663,fear
subject 33_fear_sentence 4,subject 33_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.6230765581130981,0.3634682893753052,0.3779979944229126,fear
